PromptEnergy_MeV,Geoneutrinos,Accidentals,Li9_He8,C13_alpha_n_O16,FastNeutrons,WorldReactor_antinu,AtmosphericNC
6.94044665012407,0.0,0.0,0.6456953642384107,0.0,0.0,0.20009460737937557,0.0
6.962779156327544,0.0,0.0,0.6390728476821192,0.0,0.0,0.19564664849828434,0.0
6.985111662531017,0.0,0.0,0.6324503311258279,0.0,0.0,0.19100806280800348,0.0
7.007444168734491,0.0,0.0,0.6291390728476822,0.0,0.0,0.186178850308533,0.0
7.029776674937965,0.0,0.0,0.6258278145695365,0.0,0.0,0.18115901099987292,0.0
7.052109181141439,0.0,0.0,0.6258278145695365,0.0,0.0,0.17594854488202316,0.0
7.074441687344914,0.0,0.0,0.6258278145695365,0.0,0.0,0.17480478402688543,0.0
7.096774193548387,0.0,0.0,0.6258278145695365,0.0,0.0,0.14926079159547578,0.0
7.11910669975186,0.0,0.0,0.6258278145695365,0.0,0.0,0.12390742597325576,0.0
7.141439205955335,0.0,0.0,0.6258278145695365,0.0,0.0,0.09874468716022536,0.0
7.163771712158809,0.0,0.0,0.6258278145695365,0.0,0.0,0.07377257515638458,0.0
7.186104218362283,0.0,0.0,0.6258278145695365,0.0,0.0,0.0,0.0
7.208436724565757,0.0,0.0,0.6225165562913908,0.0,0.0,0.0,0.0
7.230769230769231,0.0,0.0,0.6192052980132451,0.0,0.0,0.0,0.0
7.253101736972705,0.0,0.0,0.6125827814569537,0.0,0.0,0.0,0.0
7.2754342431761785,0.0,0.0,0.6059602649006622,0.0,0.0,0.0,0.0
7.297766749379653,0.0,0.0,0.5993377483443708,0.0,0.0,0.0,0.0
7.320099255583126,0.0,0.0,0.5927152317880794,0.0,0.0,0.16565469718578346,0.0
7.3424317617866,0.0,0.0,0.5860927152317881,0.0,0.0,0.16565469718578346,0.0
7.364764267990075,0.0,0.0,0.5794701986754967,0.0,0.0,0.16565469718578346,0.0
7.387096774193549,0.0,0.0,0.5728476821192052,0.0,0.0,0.16565469718578346,0.0
7.409429280397022,0.0,0.0,0.5695364238410595,0.0,0.0,0.0,0.0
7.431761786600496,0.0,0.0,0.5662251655629139,0.0,0.0,0.0,0.0
7.45409429280397,0.0,0.0,0.5662251655629139,0.0,0.0,0.0,0.0
7.476426799007444,0.0,0.0,0.5662251655629139,0.0,0.0,0.0,0.0
7.4987593052109185,0.0,0.0,0.5662251655629139,0.0,0.0,0.0,0.0
7.521091811414392,0.0,0.0,0.5662251655629139,0.0,0.0,0.0,0.0
7.543424317617866,0.0,0.0,0.5662251655629139,0.0,0.0,0.0,0.0
7.56575682382134,0.0,0.0,0.5629139072847682,0.0,0.0,0.0,0.0
7.588089330024814,0.0,0.0,0.5596026490066225,0.0,0.0,0.0,0.0
7.610421836228288,0.0,0.0,0.5562913907284768,0.0,0.0,0.0,0.0
7.632754342431761,0.0,0.0,0.5529801324503311,0.0,0.0,0.0,0.0
7.655086848635236,0.0,0.0,0.5496688741721854,0.0,0.0,0.0,0.0
7.67741935483871,0.0,0.0,0.5430463576158939,0.0,0.0,0.0,0.0
7.699751861042184,0.0,0.0,0.5364238410596026,0.0,0.0,0.0,0.0
7.7220843672456585,0.0,0.0,0.5298013245033112,0.0,0.0,0.0,0.0
7.744416873449131,0.0,0.0,0.5231788079470199,0.0,0.0,0.0,0.0
7.766749379652605,0.0,0.0,0.5198675496688742,0.0,0.0,0.0,0.0
7.7890818858560795,0.0,0.0,0.5165562913907285,0.0,0.0,0.0,0.0
7.811414392059554,0.0,0.0,0.5132450331125827,0.0,0.0,0.0,0.0
7.833746898263027,0.0,0.0,0.5099337748344371,0.0,0.0,0.0,0.0
7.8560794044665005,0.0,0.0,0.5066225165562914,0.0,0.0,0.0,0.0
7.878411910669975,0.0,0.0,0.5066225165562914,0.0,0.0,0.0,0.0
7.900744416873449,0.0,0.0,0.5033112582781457,0.0,0.0,0.0,0.0
7.923076923076923,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.945409429280397,0.0,0.0,0.4966887417218543,0.0,0.0,0.0,0.0
7.967741935483871,0.0,0.0,0.4933774834437086,0.0,0.0,0.0,0.0
7.990074441687345,0.0,0.0,0.48675496688741715,0.0,0.0,0.0,0.0
8.012406947890819,0.0,0.0,0.4801324503311257,0.0,0.0,0.0,0.0
8.034739454094293,0.0,0.0,0.47350993377483436,0.0,0.0,0.0,0.0
8.057071960297765,0.0,0.0,0.46688741721854293,0.0,0.0,0.0,0.0
8.079404466501241,0.0,0.0,0.4602649006622515,0.0,0.0,0.0,0.0
8.101736972704714,0.0,0.0,0.4569536423841058,0.0,0.0,0.0,0.0
8.12406947890819,0.0,0.0,0.4536423841059601,0.0,0.0,0.0,0.0
8.146401985111662,0.0,0.0,0.4503311258278144,0.0,0.0,0.0,0.0
8.168734491315135,0.0,0.0,0.4470198675496687,0.0,0.0,0.0,0.0
8.191066997518611,0.0,0.0,0.4470198675496687,0.0,0.0,0.0,0.0
8.213399503722083,0.0,0.0,0.4470198675496687,0.0,0.0,0.0,0.0
8.23573200992556,0.0,0.0,0.4470198675496687,0.0,0.0,0.0,0.0
8.258064516129032,0.0,0.0,0.4470198675496687,0.0,0.0,0.0,0.0
8.280397022332506,0.0,0.0,0.4470198675496687,0.0,0.0,0.0,0.0
8.30272952853598,0.0,0.0,0.44370860927152306,0.0,0.0,0.0,0.0
8.325062034739453,0.0,0.0,0.4370860927152317,0.0,0.0,0.0,0.0
8.347394540942929,0.0,0.0,0.4304635761589403,0.0,0.0,0.02783151414168514,0.0
8.369727047146402,0.0,0.0,0.42384105960264895,0.0,0.0,0.02783151414168514,0.0
8.392059553349876,0.0,0.0,0.4172185430463576,0.0,0.0,0.02783151414168514,0.0
8.41439205955335,0.0,0.0,0.4105960264900662,0.0,0.0,0.0,0.0
8.436724565756824,0.0,0.0,0.4039735099337748,0.0,0.0,0.0,0.0
8.459057071960299,0.0,0.0,0.3973509933774834,0.0,0.0,0.0,0.0
8.481389578163771,0.0,0.0,0.39072847682119205,0.0,0.0,0.0,0.0
8.503722084367245,0.0,0.0,0.38741721854304634,0.0,0.0,0.0,0.0
8.52605459057072,0.0,0.0,0.38741721854304634,0.0,0.0,0.0,0.0
8.548387096774194,0.0,0.0,0.38741721854304634,0.0,0.0,0.0,0.0
8.570719602977668,0.0,0.0,0.38741721854304634,0.0,0.0,0.0,0.0
8.59305210918114,0.0,0.0,0.38741721854304634,0.0,0.0,0.0,0.0
8.615384615384615,0.0,0.0,0.38741721854304634,0.0,0.0,0.0,0.0
8.63771712158809,0.0,0.0,0.3841059602649006,0.0,0.0,0.0,0.0
8.660049627791564,0.0,0.0,0.37748344370860926,0.0,0.0,0.0,0.0
8.682382133995038,0.0,0.0,0.3708609271523179,0.0,0.0,0.01842725822166368,0.0
8.70471464019851,0.0,0.0,0.3642384105960265,0.0,0.0,0.01842725822166368,0.0
8.727047146401986,0.0,0.0,0.3576158940397351,0.0,0.0,0.01842725822166368,0.0
8.749379652605459,0.0,0.0,0.3509933774834437,0.0,0.0,0.0,0.0
8.771712158808933,0.0,0.0,0.3443708609271523,0.0,0.0,0.0,0.0
8.794044665012407,0.0,0.0,0.33774834437086093,0.0,0.0,0.0,0.0
8.81637717121588,0.0,0.0,0.33112582781456956,0.0,0.0,0.0,0.0
8.838709677419356,0.0,0.0,0.32781456953642385,0.0,0.0,0.0,0.0
8.861042183622828,0.0,0.0,0.32781456953642385,0.0,0.0,0.0,0.0
8.883374689826304,0.0,0.0,0.32781456953642385,0.0,0.0,0.0,0.0
8.905707196029777,0.0,0.0,0.32781456953642385,0.0,0.0,0.0,0.0
8.92803970223325,0.0,0.0,0.32781456953642385,0.0,0.0,0.0,0.0
8.950372208436725,0.0,0.0,0.32450331125827814,0.0,0.0,0.0,0.0
8.972704714640198,0.0,0.0,0.3211920529801324,0.0,0.0,0.0,0.0
8.995037220843672,0.0,0.0,0.314569536423841,0.0,0.0,0.0,0.0
9.017369727047146,0.0,0.0,0.30794701986754963,0.0,0.0,0.0,0.0
9.03970223325062,0.0,0.0,0.30132450331125826,0.0,0.0,0.0,0.0
9.062034739454095,0.0,0.0,0.29470198675496684,0.0,0.0,0.045750434205509824,0.0
9.08436724565757,0.0,0.0,0.2880794701986754,0.0,0.0,0.045750434205509824,0.0
9.106699751861042,0.0,0.0,0.28145695364238404,0.0,0.0,0.045750434205509824,0.0
9.129032258064516,0.0,0.0,0.2748344370860927,0.0,0.0,0.045750434205509824,0.0
9.15136476426799,0.0,0.0,0.27152317880794696,0.0,0.0,0.045750434205509824,0.0
9.173697270471465,0.0,0.0,0.26821192052980125,0.0,0.0,0.0,0.0
9.196029776674939,0.0,0.0,0.26821192052980125,0.0,0.0,0.0,0.0
9.218362282878411,0.0,0.0,0.26821192052980125,0.0,0.0,0.0,0.0
9.240694789081886,0.0,0.0,0.26490066225165554,0.0,0.0,0.0,0.0
9.26302729528536,0.0,0.0,0.2615894039735099,0.0,0.0,0.0,0.0
9.285359801488834,0.0,0.0,0.2582781456953642,0.0,0.0,0.0,0.0
9.307692307692308,0.0,0.0,0.2549668874172185,0.0,0.0,0.0,0.0
9.33002481389578,0.0,0.0,0.2516556291390728,0.0,0.0,0.0,0.0
9.352357320099255,0.0,0.0,0.24834437086092712,0.0,0.0,0.0,0.0
9.37468982630273,0.0,0.0,0.24503311258278143,0.0,0.0,0.0,0.0
9.397022332506204,0.0,0.0,0.23841059602649003,0.0,0.0,0.0,0.0
9.419354838709676,0.0,0.0,0.23178807947019867,0.0,0.0,0.0,0.0
9.44168734491315,0.0,0.0,0.22847682119205298,0.0,0.0,0.0,0.0
9.464019851116625,0.0,0.0,0.2251655629139073,0.0,0.0,0.0,0.0
9.486352357320099,0.0,0.0,0.2218543046357616,0.0,0.0,0.0,0.0
9.508684863523573,0.0,0.0,0.21854304635761593,0.0,0.0,0.0,0.0
9.531017369727047,0.0,0.0,0.21523178807947024,0.0,0.0,0.0,0.0
9.553349875930522,0.0,0.0,0.21192052980132453,0.0,0.0,0.0,0.0
9.575682382133994,0.0,0.0,0.20860927152317885,0.0,0.0,0.0,0.0
9.598014888337469,0.0,0.0,0.20860927152317885,0.0,0.0,0.0,0.0
9.620347394540943,0.0,0.0,0.20860927152317885,0.0,0.0,0.0,0.0
9.642679900744417,0.0,0.0,0.20860927152317885,0.0,0.0,0.0,0.0
9.665012406947891,0.0,0.0,0.20860927152317885,0.0,0.0,0.0,0.0
9.687344913151366,0.0,0.0,0.20860927152317885,0.0,0.0,0.0,0.0
9.70967741935484,0.0,0.0,0.20529801324503313,0.0,0.0,0.0,0.0
9.732009925558312,0.0,0.0,0.20198675496688742,0.0,0.0,0.0,0.0
9.754342431761787,0.0,0.0,0.1986754966887417,0.0,0.0,0.0,0.0
9.77667493796526,0.0,0.0,0.195364238410596,0.0,0.0,0.0,0.0
9.799007444168735,0.0,0.0,0.19205298013245028,0.0,0.0,0.0,0.0
9.82133995037221,0.0,0.0,0.18874172185430457,0.0,0.0,0.0,0.0
9.843672456575682,0.0,0.0,0.1854304635761589,0.0,0.0,0.0,0.0
9.866004962779156,0.0,0.0,0.18211920529801318,0.0,0.0,0.0,0.0
9.88833746898263,0.0,0.0,0.15894039735099333,0.0,0.0,0.0,0.0
9.910669975186105,0.0,0.0,0.13907284768211917,0.0,0.0,0.0,0.0
9.933002481389579,0.0,0.0,0.11920529801324503,0.0,0.0,0.0,0.0
9.955334987593051,0.0,0.0,0.09933774834437085,0.0,0.0,0.0,0.0
9.977667493796526,0.0,0.0,0.07947019867549668,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
